#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2025-06-21-13-50-49
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1750486493.692311	CHRH5t1kZXJlafWyH2	192.168.226.11	47513	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000168	183.160.133.132	1750486486.674656	1750486493.102678	1750486494.065916	1750486494.065926	0
1750486526.684170	CXVPV23jTitMWBNSj5	192.168.226.11	44904	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000198	183.160.133.132	1750486486.674656	1750486526.102210	1750486527.078724	1750486527.078743	0
1750486559.458571	CkMk7h1iFz5wnrxMbi	192.168.226.11	46687	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000244	183.160.133.132	1750486486.674656	1750486559.047936	1750486559.795800	1750486559.795842	0
1750486592.481385	C8q2ba4s2J7jNU5AN5	192.168.226.11	46038	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000275	183.160.133.132	1750486486.674656	1750486592.058288	1750486592.860371	1750486592.860390	0
1750486625.452099	Cev9343MSFsweWibxe	192.168.226.11	45240	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000183	183.160.133.132	1750486615.890963	1750486625.038061	1750486625.794302	1750486625.794342	0
1750486658.408818	CnI03SYZNVYgjLow7	192.168.226.11	48436	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000214	183.160.133.132	1750486615.890963	1750486658.034865	1750486658.756389	1750486658.756411	0
1750486691.407394	CUugY42w3EIrLRhTPc	192.168.226.11	48342	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000244	183.160.133.132	1750486615.890963	1750486691.029982	1750486691.714224	1750486691.714238	0
1750486724.317398	C2VeC3wP7YG1Bbk9i	192.168.226.11	45608	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000290	183.160.133.132	1750486615.890963	1750486724.016876	1750486724.485214	1750486724.485253	0
1750486756.548156	ClRn311QIwp67kVtg9	192.168.226.11	46209	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000198	183.160.133.132	1750486745.076630	1750486756.075221	1750486756.756528	1750486756.756547	0
1750486788.831093	COds3U3F6ZYroeLXj	192.168.226.11	45045	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000229	183.160.133.132	1750486745.076630	1750486788.134931	1750486789.136885	1750486789.136898	0
1750486821.769188	Ctlmfk2vddt4baOq33	192.168.226.11	45934	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000259	183.160.133.132	1750486745.076630	1750486821.117841	1750486822.092969	1750486822.092983	0
1750486854.671989	CeZ2171MMw08QSSCrf	192.168.226.11	46798	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000305	183.160.133.132	1750486745.076630	1750486854.107594	1750486855.156556	1750486855.156564	0
1750486902.770953	CZRBd24NMQjASxHIOc	192.168.226.11	44922	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000244	183.160.133.132	1750486873.585387	1750486902.128806	1750486903.120054	1750486903.120077	0
1750486935.474371	CgjMHn4iL4ySM20cRb	192.168.226.11	46363	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000290	183.160.133.132	1750486873.585387	1750486935.060245	1750486935.905926	1750486935.905993	0
1750486968.311468	CEckxg1UQlUu8nr8bi	192.168.226.11	48393	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000320	183.160.133.132	1750486873.585387	1750486968.011222	1750486968.660193	1750486968.660893	0
1750487001.272845	CCO8At4EUDEYYjEl5f	192.168.226.11	47889	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000351	183.160.133.132	1750486873.585387	1750487001.006433	1750487001.654281	1750487001.654312	0
1750487034.049222	Clqulv1wSRVjFAWQl7	192.168.226.11	46649	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000244	183.160.133.132	1750487001.385323	1750487033.181957	1750487034.423127	1750487034.423153	0
1750487067.049831	CZVpie3e630zzFWoqk	192.168.226.11	47368	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000290	183.160.133.132	1750487001.385323	1750487066.184011	1750487067.546089	1750487067.546106	0
1750487100.160779	COf63K2mfRaWDTfQDd	192.168.226.11	47962	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000320	183.160.133.132	1750487001.385323	1750487099.212941	1750487100.537791	1750487100.537863	0
1750487132.921269	Cl90A51VUr18kVWdB9	192.168.226.11	44651	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000214	183.160.133.132	1750487131.461289	1750487132.154904	1750487133.407958	1750487133.408191	0
1750487201.501377	CvfCnF22NlTuYX5PVi	192.168.226.11	48530	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000229	183.160.133.132	1750487195.890072	1750487201.064669	1750487201.759024	1750487201.759037	0
1750487233.807742	CUG1ri4owAtzY1MLSa	192.168.226.11	46023	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000259	183.160.133.132	1750487195.890072	1750487233.123829	1750487233.987122	1750487233.987207	0
1750487266.279456	CXdb73aDHOwRXIEP8	192.168.226.11	45989	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000122	183.160.133.132	1750487260.771836	1750487266.006944	1750487266.561266	1750487266.561295	0
1750487299.157386	CZhpXi24F0A6gvlnZf	192.168.226.11	47764	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000168	183.160.133.132	1750487260.771836	1750487298.218646	1750487299.513773	1750487299.513859	0
1750487331.986813	CBvfd24AjLwqYR5B7i	192.168.226.11	48168	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000122	183.160.133.132	1750487325.143445	1750487331.152144	1750487332.211245	1750487332.211263	0
1750487364.392458	CUJMJBIn1N24Slbob	192.168.226.11	46573	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000168	183.160.133.132	1750487325.143445	1750487364.035937	1750487364.652353	1750487364.652514	0
1750487396.629644	C3G68Jpbi3V2UObB8	192.168.226.11	46043	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000137	183.160.133.132	1750487390.231021	1750487396.095087	1750487396.920388	1750487396.920401	0
1750487429.327663	CHZghdFefoQDkpqV3	192.168.226.11	48010	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000168	183.160.133.132	1750487390.231021	1750487429.012728	1750487429.605881	1750487429.605895	0
1750487462.219232	C44vfE1Njo5sOfqRee	192.168.226.11	48065	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000153	183.160.133.132	1750487453.809249	1750487461.225683	1750487462.585899	1750487462.585915	0
1750487495.178094	CxjpSn4s1aVE0xjQF7	192.168.226.11	47717	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000198	183.160.133.132	1750487453.809249	1750487494.224001	1750487495.647947	1750487495.647983	0
1750487528.054335	CWyt0d1IthzowOwuMg	192.168.226.11	47944	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000153	183.160.133.132	1750487518.141130	1750487527.183244	1750487528.340315	1750487528.340332	0
1750487560.958252	CXcBH3mPraGgoCybe	192.168.226.11	46799	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000183	183.160.133.132	1750487518.141130	1750487560.165168	1750487561.374520	1750487561.374579	0
1750487593.999407	C4f7u11vciBL6eoAm8	192.168.226.11	46254	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000153	183.160.133.132	1750487582.749513	1750487593.174704	1750487594.441457	1750487594.441471	0
1750487627.071927	CMaL1H3OL1S1qcuxlh	192.168.226.11	48101	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000198	183.160.133.132	1750487582.749513	1750487626.189703	1750487627.590676	1750487627.590701	0
1750487660.184003	Cf9XZ8GcKwHgA5I8j	192.168.226.11	45157	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000153	183.160.133.132	1750487646.727053	1750487659.224561	1750487660.674956	1750487660.674971	0
1750487693.032161	CERTmi2MjqUAE2Kwpd	192.168.226.11	45409	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000198	183.160.133.132	1750487646.727053	1750487692.189107	1750487693.529583	1750487693.529603	0
1750487725.921268	CWayD32czolBptznp6	192.168.226.11	48054	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000183	183.160.133.132	1750487711.225594	1750487725.156130	1750487726.431740	1750487726.431753	0
1750487759.071750	CxQvqV38c6X3FQWXy5	192.168.226.11	46374	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001007	0.000214	183.160.133.132	1750487711.225594	1750487758.187861	1750487759.538280	1750487759.538308	0
1750487792.132437	C1qNsl2tNV9zqAiQV6	192.168.226.11	47062	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000168	183.160.133.132	1750487775.237989	1750487791.211004	1750487792.648780	1750487792.648817	0
1750487825.042728	CwRmiJgKJO2FRtL31	192.168.226.11	48629	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000198	183.160.133.132	1750487775.237989	1750487824.182901	1750487825.518502	1750487825.518516	0
1750487858.112136	CZIynz4Fe3UJRnfMf5	192.168.226.11	46579	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000183	183.160.133.132	1750487839.299041	1750487857.207304	1750487858.482890	1750487858.482901	0
1750487890.836404	C03LsU3zJXXg8MDYQi	192.168.226.11	46948	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000214	183.160.133.132	1750487839.299041	1750487890.144725	1750487891.285012	1750487891.285162	0
1750487923.651054	CccrSp4wJdKXB6IuSh	192.168.226.11	46668	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000183	183.160.133.132	1750487903.788000	1750487923.099160	1750487924.075325	1750487924.075622	0
1750487956.498252	CLOi0wWmjSx1XbVEg	192.168.226.11	47969	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000214	183.160.133.132	1750487903.788000	1750487956.049720	1750487956.933203	1750487956.933263	0
1750487989.544718	CBqaD2Yjqgb66yKi9	192.168.226.11	44842	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000259	183.160.133.132	1750487903.788000	1750487989.067773	1750487989.949417	1750487989.949475	0
1750488022.564837	ClXgxs3Zdw2XBecCp5	192.168.226.11	48125	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000290	183.160.133.132	1750487903.788000	1750488022.075044	1750488023.003953	1750488023.003966	0
1750488055.340998	CjsLofqFjG33avX5c	192.168.226.11	46192	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000198	183.160.133.132	1750488033.574656	1750488055.031250	1750488055.805933	1750488055.805955	0
1750488088.197326	CpLYxV1feQUw9hfLR2	192.168.226.11	46379	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000244	183.160.133.132	1750488033.574656	1750488087.222723	1750488088.613434	1750488088.613494	0
1750488121.001107	CVQGuYJ3dRl46l4U1	192.168.226.11	48654	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000275	183.160.133.132	1750488033.574656	1750488120.173367	1750488121.424007	1750488121.424019	0
1750488154.012130	CJr77m2yCzTFIddlVe	192.168.226.11	46191	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000305	183.160.133.132	1750488033.574656	1750488153.184289	1750488154.483612	1750488154.483644	0
1750488186.871519	Cx8zwg2Qee09XzVmE6	192.168.226.11	48007	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000244	183.160.133.132	1750488162.693539	1750488186.145116	1750488187.290675	1750488187.290691	0
1750488219.902257	CAgbXf19fgfAm8fUTc	192.168.226.11	46635	185.125.190.58	123	4	4	2	1.000000	0.000000	0.001022	0.000275	183.160.133.132	1750488162.693539	1750488219.156023	1750488220.328148	1750488220.328163	0
